,id,payment score
1425,e3c4911a332f20fc8ebb6adf7808c217098da90a2aee8e90f29f977ab9b7ac2c,138.314
1426,f678be2cff44f3b72c6f35741a15ce92d2ae3e09b78e82b9df2cdc26bde07dfe,68.70525
1427,72f006f10eed885021a3891b7276bceea5904b206edd3b71807a919cfb8a549f,507.037
1428,79486fdcb413e3f45025413a9976539e85653c1de0bb5840366df9012c85559c,59.592
1429,dc97d05cb83ccb119a07253395455b11c71eacb5166a137f6dd9540b24ddbe77,457.193
1430,aa710716beac3c39925419ae920b17969a2fc539db453e2459bad834ed56eac4,70.9845
1431,10576511b675840797cfa493150d9fad224cd914377dc52ddd2ddf207dc22473,122.402
1432,d5890d658df668901b1917b87ba6348e729b61d3a1b7f5e254fd8f86be72f6cc,123.131
1433,781d4d2783b1ccb8cbf794ea30857ff6016a3ee5b3fdffad7716dc7d40b1411b,389.319
1434,4b69fb955d7fe6cb38a5a4514447a8fdeb108e68c59f036bd2f6e00a8d2bdd59,27.485
1435,ba42dc6750197a16ea491a90142e113e62d9338cd1d004ce57a3175979a8c844,49.513
1436,85224372f1be050a4b4331a64c4b901e318f2512fcda49826a6965323634214c,21.362
1437,ef5e62eabbf207746c5b830ad46dba59e1c435f5944e5b78e1d05b79c8d9f796,138.795
1438,aa3ae4dcc7c8731f52b68545bc2d9ae8e88743bf6d1230780e656018cee3de89,257.347
1439,67fb17b1acf9f76c57b6cd38b8d8363dfff2022d05a6d236627439b1f5143078,641.966
1440,242681b608daf25977eb9133b5cd165cacb04bc09476b63b125a3a4408cdd856,431.803
1441,a492a770354f86ef41de8c5ddfefd454305e4e8d7450c48b4e7e99a6664e2182,140.389
1442,f069da3cfddeec73d304e3dd91a2402710363b3593713aff386fa6f58c304938,34.169
1443,d60af889206c6b01c2cdb45cc0f7d48f60927473f38d410fffecfbe85bef3b1e,46.103
1444,139dd84a1e88542e6a4418214a21cc2118bcee040df958c4d45d2b3bb9a7d518,12.765
1445,cf51d649cbf91bf2fd54ffb952845f6082d698d0a7b9e559b3114d8ac0c87f55,430.15835714285714
1446,0466cd47a65b73ca41455dcaa02c88a3b0e222745675bf2809d1bae691f60567,226.468
1447,470a5687ee80dfc27cc5cfc5f4f8d4c45e1cbcb28a8bc6879b7e8ba56d1876cc,96.534
1448,0a2a200822f0ad62af5f00d4e36078d7a837410467fd6c093f8a0807b1812c8b,147.992
1449,239759499f838375c09041e13c7259e2d0f1e55112f6e44b7bd79be53afd1e5f,190.9784142857143
1450,c581a6cfd592852495a6840ed25aa43f84bd9ead783941ceaa98353f72cf6b77,49.746
1451,86055ba47f56fa88772760be8d114f23066db892093b8b66626fdbd5760289d6,127.314
1452,41162019fa4e60cdc77214a7a29c18bb01de1f7707f3e74d8e2368481ee6cd5a,31.492
1453,c7e4724735e8f62aee0b9cc665e86ce6fed2ab18b6a14b995580aee67a2c733b,86.132
1454,3b327e0f58e02f948154caf22a4351e890d479b405cbeb58f040f09444c9589a,533.014
1455,aa6a0538a82611e08833f5d4c944c953d3f4d9137bc53c2793f9d72cdf191a3e,434.644
1456,1e2c5f4bb0301eff9c79d8e32313a499d4f97cdda6690914cd9d14d9351c5617,221.786
1457,c978d635fd56c4a8640a79660612bf843d9f23db69ec678aa5865ae29bc33dc8,272.063
1458,31952c47859c494e35b5b21b6475a9f1e7df204a12f7020b37526ed76d5ad82a,448.208
1459,705fb0717c4b8def842933f7f76df694a847031f3a758596b55401daf71557f1,546.1231063492064
1460,1e43d980b5f3a41d11d44774ca64188c2d0484ebc72f7372eadac895a7807577,23.466
1461,869cc626c54cf5f0d0d24596874599e8977648944fafc48017e0166cf3b1fa0f,427.306
1462,1d6c732c4994c163ce9e118218afc96ce029bc6ea8edc4074383d57210bdb974,17.555
1463,0738e934777882d7924c6e6861be479465c04c486f6f5426a04b3a482c53f41c,700.587
1464,99542ef330c954655e798fdee802b8b0c4b1c192efb403c615e8eb89ec4c8c5a,462.778
1465,5d648b28c88abfc5d289463d02fa7f480acc4ce568240ad43b3d88fad4e65882,94.611
1466,effeae15fae8143fede66cac4d094455e65dc3228b8fe949279a93fdd44c8d18,102.588
1467,64edd1141287cfa889c271e029b4be1d6202e8fd6aa17a539d85f35263cddaac,161.645
1468,4d7c28d3766c4d03985504176fcdda5c795ffc60c8ff88be5db2fa7432000424,425.249
1469,41673206f1c9afb2297c9bffb81b4e674cc540d304ea5009f4096c655da7b8e2,171.528
1470,c3478742b2b41f146119245f9cbdd5333852ab04e2b334d0fd5b5917aa020c4b,27.661
1471,24e1556d5f7b4f3f98f53af1fd9fe9e6cc574d6cc93f1ebd9f5494677a11197f,93.005
1472,f8a2e45e5bbd92afc8088c7917806b7834104a0bc7a99ca222a3724aa1412360,23.428
1473,39f28bd1e39687c12759fd0ff5c8fa526acf29871fc84979a3778cd67cf32d93,497.93
1474,ffc9b467d5e20942f7ccc10f2e5dee610ec89867c05c787fb25b5b54dc3df1c5,375.047
1475,f0ebe53b6580bbd2f0d83d878c3be411494b17fe689dc6b2139d99df338cb77d,648.591
1476,dcdffdf360ba1327b497702f36ef68fc774d565528ea1748247d683180b71d75,46.772
1477,c336a607efeb625e6407b5ddff3d5d01d20ab621fc9844c9c74685d99db2e53d,50.279
1478,1e691a999432ac7e6d2d2af4afe88bd30cec31e7b1969c9b1d37204f76e362ae,192.082
1479,a1b4ee67ab14c50fcd1c73f607c87e2eec5abfc0d63e4fa1679f92e98ad6744b,259.529
1480,4369caca47c3647592ca033e4a040c0aba0389352604d8476cf9e40b8dae2f53,56.312
1481,01ba733248fd31a41464d2280404e0010b14951a2cd4ba21000ba1d0ffaed116,94.691
1482,d4c941eef0e93372fb0066b64ff33f016634b59392510c9bbc0591f97f331321,123.101
1483,6bc7349dd9ace3b70aea995caa6bcd807534ca086c745fd568a8089ec4ee5fa4,30.712
1484,c097cbf0cf16eec08161bf9adceee1a04a65b8bb24b735816f9b3f45b6f06e82,587.4913292790546
1485,868e918c6b31e5d217907f1ce94e9305238c20074cd1d3df6c7c73c89c542e8a,482.007
1486,e702bbc7b72ca8a63fa67a6c535541cfeb31525adc339ff873f60c7f2de797c2,95.653
1487,5ea3df0d68eb0ad8843e7c2ff10d1a35a27a629185a1b23db486bf7dbd145ef9,444.672
1488,5a2fc27707072182b89d757bd64470a8d3b65b717f1ee074101a3e1bee42e1c2,222.151
1489,c21854aea8778affa4c9e71b7ad627115f108e5f7b7fb293325fbfc3d2684fa1,72.355
1490,cf30597da6882b850c55cb5cc98e500783779133b88eaa12bc1d43dbf06c29cb,44.757
1491,13d27859837b993e82eb627ade95856ebf2c8705d6679a9dc8b597607e124dc8,8.443
1492,df5b9ac0d6d893ea75794b385caaaafc2227a451b410bfe217c57089d2943326,105.515
1493,3ddf14dd1c4b95ed9a5e2b4788a6dbbfdfdbc5b1266edb645a27f0363994dd02,394.4930357142857
1494,77581ded88e0b905885a5b6dc6364abfa4cae5f20d1f22bcd884f04aef969049,13.99
1495,2a293266a0a15d25cc21ba329373ebd5f9eec1f5f22c6adf486aa6f3153d02d7,115.892
1496,e07ecb76381c4efe1c1bb94165bcb4365da70d27fe4dc0614fb5d49584f38fcf,153.882
1497,1313baf292a7bfb1ea3e6b178aa5021e209b7f838d2b28faa9f8d48ecc803f90,175.6905
1498,42f46bd86ad6b9c05ccbd5a3e180f28b38e0553e957f99d07f80d72370373c5e,102.377
1499,4917313875203dbb0535d96f46c4513c04f89423eccb88225aa7cf417c3bddb9,51.401
1500,1c42e7c3b8fa7d0b910265c7a907dccd5be8f9d57db7d269bc617d4a8955d3c3,330.30283333333335
1501,06db82f50ab27c4428143f46d8f6c78cfd4f3a972c5f4d359dfb7a5c34df58be,56.123
1502,3952048212a083680d328c47bb399d3744293136ddcfd28fe7d48d5764552688,107.772
1503,92ad18333054345b7768fd47d6e08b0e49d8140bd2693eab7968462f161c908b,95.485
1504,c2d70ea02bf8564bddd7368ca8a4a8f891b8cde90c5ed80a8c63009c085e7391,367.164
1505,c81e1d548c42048d240b55eba2200a5eac054b155dd2dc80f05f94ceb6cdf63f,58.11
1506,9e40109e0a4141efd4ae0629f4a62c82ca60b2a8f3b76b260f3135b8c0447281,185.82633333333334
1507,70e7ac096e0ea7b3e025ce04bf3f10930423cfe3ce796e5dfab3b13364d4d204,216.031
1508,fadf7745f6dcca0ba2f094e927d7f7b8621b91c5e1e87dce03b2d3ab33902009,49.645
1509,5dd76e6340f5c08543511bd6242319b9600482bbf32b7faaef5ba353e7824835,384.95860952380946
1510,ca61e56d67351d46f2851624918e5f9583ab66980754ab56200de68cc7b25c89,172.257
1511,8f9772f89c76d7db873406f4cc54451652d06ec1a12c3141f489f232f91e2278,154.234
1512,8d5d9bbb585932055dc6842afa964a2c54b1de9a424674f2d84d2be5abd83ca9,16.392
1513,f231771bbc86e1a9db93bb3ee357b363ee681c8b6370d0ee3b2ca249daae2425,425.41
1514,75bedeea0e9a7d16256d67033e8fe4e39ccfe47aceb6f0aa0549af8a053c5117,279.948
1515,e2339e72518eec85c3bbeb617d15d5d52b224a2a89400ee66c5803e72c01b0d8,38.62
1516,0d522d3d2a292180502e6a0e4f3f8dfe9789aa7681de5c013e1804bcbd54ca45,171.365
1517,f9cde65b045b7f67fe1a1fbe0bb8b758a6b11fb1ae7f57f91aca5715df657996,452.977
1518,9e9202c0d599cd78c192e4173d366d5f699ea11147318d7404f274482e1bf1d1,375.14
1519,6709c77e741d4565ab24a2a1ed53b962ebbf09ce0324d10714fc0b789791b186,35.247
1520,5bc7506df7d992b26e847bd80024ca021c961f4f0eb55edefc528988f1082406,94.06
1521,7240b12f27fa7f39a41442532f0c344570b04bc1a298f4884a782490b1cb3ced,454.042
1522,8266244bfb56a4fe259522834acbea5d3aed4cf8256c04b200225fee6a9eca82,95.406
1523,71fed4cc8619074991baca25a4efb3e8c61ad694e827ed6db7adf0510c07bbf1,381.67503571428574
1524,bdb683a2c2cb10087c914bf37b39785323d81b269baf3222237e194a603c2f6c,103.335
1525,4effed116fae0d04d23bc84a6ae1d3afe8c7bd92e0a62355ab9695c8d8942bb5,493.9525952380953
1526,fab5f488093fd51ab21e3db12a51816b4214941bce9921a1194774d8df87597d,403.316
1527,0902ae8e40657a574edd21e7227bd6afbe74e1d46bae538e723d1d8f895513f6,266.544
1528,250edfbd4b01aa9305081702bc119c47d1d345b0376460f928cd605be4234fc4,101.961
1529,cb0ac7f3232f1bb5d0493b56dc41d3cd03baffd7b946f0a2c3630f657f36257e,330.668
1530,c988b4e7691ab810c241529b8c1444f284431fb7be7b9d14b6a024560135b2e7,199.349
1531,3a87a256c68cc3eccffe51157ce1d643e9e09f7caa2523c0c3eb11b7dc8433bd,371.851
1532,3e2e874120d4505a5294e1a1a437925b91d7f779926e494c7027771735fb589b,402.395
1533,1922851b8518548888a541c474e6b1ecb6e78d896c2fdf42e18b2b89e76f9276,99.577
1534,a85c1025473936c3ef8395ebb8895f8aa7aadb7324fe31a9e1c2a0f619582289,434.262
1535,0f5c7a617b0d8cdeade74e07cc867150f0cd508060799b6659a2a80a48c2a9f3,97.194
1536,1cb50b80e461ba3b43b9fa10eb422d0f15c29311cf58e6d4ff293d447e02224b,344.006
1537,bbaa8b94cd8d249dc0797839623efcdd88ae005030f26d419c417d62987e0a1f,311.96
1538,32ecf672d128da497d3b4a1ed340ece66f7042f416d6b7001c3dd3226307e505,41.924
1539,5b302350c4aeb4f92b71de80c18ec3452cbe22438d2785b41958befe54076ed1,109.048
1540,9787d2ea402203b94fc55dc052452113d44917150de59cb93ff14013ce0ac825,127.206
1541,3708dacea8c8da188858daddb5591e9a2f8832f7b09cf17c0ee1fb0c2f5f4e8e,298.2323333333333
1542,b45c79c49ce68bdce8b89c78e3c2aa05f83fa3240497e8bc8a76782576a20d3b,210.988
1543,1ac65987b647d32d3be19edf36d5bc203c7d465a2e2071497a78b5ef739d8b4c,50.421
1544,f6638d728985cb045a7f19eff521a5fa5f85d09a07ce3ffc28756afa5ff58a5c,180.718
1545,2615fd64213bc2d5be7c3ab36b0582d62c8ce55e57e6b0cb734f586178c0d558,164.051
1546,03269fe7495d5c5334e024e306b5a6c8efd4589f53ec23c23eed8ff03ffc5270,36.432
1547,c81171cf2c59d43380dfd5abf13446c3f2a55544d20745fa9bdcf7fa19cf5d7c,386.816
1548,f862d8aa1cbfb26e759d70c1961b1955765a9eff792002ecc8b8ba152615910e,480.675
1549,2cda3636bdf5710f64a468c8857cc2ce088ac51dd7fd86799dffd39073012e24,44.174
1550,4b8575a179a5a6bc0d4920e83dd08049e97a1aa834c9120fd2c718a18a690a0a,14.469
1551,07ab90cc93029c0b4e129bfb26f73d46665a3623937a8612c9e6bb32338c57c3,302.2668071428571
1552,e29c1ea9cebff1c2d6ec9393b1cf6501280a63336667150cb14e493fc24d5b6c,420.433
1553,8836046049912ed7df197842bc7a7216239c7ba24ddca412b2627fe79e71de0d,289.828
1554,a6eff343f5cc01f05485db86fa1085527d3921ec32a9a320205d8e1b94832881,126.662
1555,057f3a734595726bb10d864fd180f53763aa42afa6fb69c5b325da24e0b92cf6,113.206
1556,581de235cd63508698bf19c0f0613523435f1e0ebad7e1daa5203cd655632a81,85.104
1557,a5b3f11fd43adcdc2159deaf23330dfc0d44d22b0762cd419df48e536959c6c5,69.225
1558,5c641149e8512d6415e47925b6690309637d5b2fcb6cbcecf77f0c49c18ef5f4,25.920700000000004
1559,8eb1552063ca13985c640f3eec37b0dec3c9147b9c445b15203e695955cb1db0,75.388
1560,9dc7020f8512b9076df632532091fd7a45245d7f3b3929f03bd2c202f45d10ac,699.797
1561,d4ea848b00187d3786b7d4009b288d63a47ff6ad13e130b96f4307ef89b7a237,60.847
1562,e1b9d2de5c41ea6e30a7e9f65e13bc6df1e6f0116add67963805812e08d1121c,54.191
1563,b9b852e882482f818a8623b21f00a383055c9c07a807e8157a0a972b21716dd3,629.0825
1564,3386b9c539c84cd3dec908be8e6b3a83916d4464d812956440f27733b82665f5,376.69433333333336
1565,4439d6adaa051ff505ecbc655cf72b1298fc56df0c6ccd85f8573e62dee4cd25,77.356
1566,0b61cb8bae8545152553c5e5d52c3cea9ea52c1163532f0488782fc19a36c311,358.8236
1567,8aa7a01e5d352405f9c95fb41e60f6730d5b8276c798f020e0bb786cfee32c47,471.943
1568,69fd6ee7deaccd775bb2779306a34ea3f18eb8c31307ebd248ac6837f78884e0,442.9385
1569,3094006974b8c6e4e0560bf9b6d98d1bb87ae64ce40d771cce3845d371003c09,120.716
1570,da47e521a91132e99e2d54a6cfd1bf5524dfc99e34274020854f8462d9933e82,268.84093333333334
1571,4e00b63bd3e340e8ff97591166b9aaad555f4752f74f0ed6d29d5783008f3d20,125.271
1572,abb21df45ee7b0a0fb64937799101490aebd42415b3d4cd066841b55b6dea098,392.351
1573,c8faad0c90f31c0ea20a182399d661e0641250b9131495bdb3c5da9946bd4a19,120.181
1574,add6c9290070cdf42c26191cc2c081b1da37906a5cc9f84e82191e445cba3cfd,22.83
1575,1a8e38471c0087b786fb4904bd25add9acfaec7b10cdbd7608cacd02c0600dd4,108.831
1576,940f22223bced2026db2f5409d67210c1ceb1b4f1d9da45651eaf8842a472ca6,693.7164999999998
1577,77b0cdc83479cc3ef2aec3e1f477c7e18ddc6cdb15560a687e1c62403da87a59,652.326
1578,8beb7a8ea7a6f0b9cd5457f5c5014c5cb07dd549658caf45a800dd85b4baee76,32.653
1579,a119d2ae77cef9f758f45214b5483d0b65bdcc184f1430569a55d7c589a561aa,45.362
1580,9771b77076a12671818c45f72d623e18b7ca5d68f8c74370df55659e20fdff8b,580.574
1581,138e0aa4d8703f34932c76e02a28413bd1d05d091682190da5f70697f4ec856c,363.294
1582,1542a1c1e75b3a1a5cf64de336e02b921a722d073a52e465ff378467b841376b,236.852
1583,4434b5ef7c06535d98f43da0bd43f87823f35e61bb371aa466bb4eeb1d2bbaac,350.325
1584,241c369cc38d908f44f5a3c1a77040dc806d10b10c9da4deba077e357f3a6867,89.982
1585,073c2a91ae31834df179525c9c118d3238924e2dbeca104efecf7f9f7eece428,130.039
1586,30461ba754e52f2561b7d2dc3f6ec9f8494a9fd98547bc9579b9ed8cb1ea67cc,181.276
1587,5467786401c948662477a79177d543b694bb324b28b3a719283b13a288f89705,199.149
1588,c990feeede2c2560f3824ca0a534c7327d197a3544696af6ec7210a301a214f8,68.274
1589,048afd50daafb3ebe1d02f59cf1d42e5988cbd404ffa0dd9a32df0f869ed71fe,276.111
1590,cad463e82ec127d7970d1397bb129a2dfc4f2aec721ec2372767f185fb4d50b8,555.224
1591,ea9fcb499e8562b51cba8612ea3feaef3b3d76aca56897c71c95e1d001df4128,187.703
1592,ed59272442a9db12afc1513848ede351a929fc3f7e3fb009ca17eabb29312b7a,291.6003333333333
1593,4ab1c63c7987bd441a067831ed1b2f3fdd1fb92b5752918613cc25fcaacad9e1,8.688
1594,a8454d088565f14946c884671d286a95f4459b0dabb4060ce3d7b08fa516c344,25.861
1595,2ac50ccefe77d76ee818f2e44c44e48d2ba293f0272e830bafb0098d188eef0e,141.938
1596,15b40ee4f8fd903e75cb54765fb1126a9bca4b1b40cc518867606ab72b5b0fd0,534.89125
1597,2a4dc1251071787d08d420c08c3b5d5de9ef7a6c442c4712413880481f344283,31.518
1598,a9dff85d56d9efda24953f76b6375541a3f9137ab645b910389d2fa345fbe7b1,505.87325
1599,57e0f4e0c41fbe0687bbfe4722dca229db5b6a887ba2c5cd7877819871af0b5c,378.273
1600,c5b48711a079b0c2fdbaf732ab9789007039cd976117c5631ea5099247304706,512.0838333333334
1601,806432e8401e3788117ac68d5318c870ad8daf92ce2a602dd8249e825fa151e7,481.531
1602,1d2ed415f791cf26bdaed814647f4f2d88c044c938e8e46678a475b702ca3984,132.159
1603,40b4cec7973768d146d6782486b1cce89f021a65aebd1c18753a443990e79194,568.935
1604,33d7cc34881ec7aa60712c24e4521a7751f52e8a74013e34e85acc859fd27637,106.156
1605,8b04b8953ec40d6cf6b28d5506b81d0c3b3f5cd876a23ab47f331c2acfd3c18e,676.81
1606,0ea8e21a8eb39f4d3b87d303dcf1ae00331c52903106db349d8af8755b668a07,27.631
1607,e3bed53253c7c65e4aa2435cdc8178ddc6c1dba1e2046b36cf2f587e64f739ed,445.2306666666667
1608,35ffd7a73bfa6c2a9247b952383faab2cff27fc4fa0982d0f39b16f87a29d4ea,322.24940714285714
1609,07ac27191b8d5135b750a35eb23099d2052566d090f705fa722b18628733c633,387.046
1610,45bb4f39d25cca07de58221410abb099380560a482177772d9193185ebd79960,519.273
1611,ed2c5bef412145972556c7965e267fadb2945a2b8cad2cc6b90342edd0acd972,567.334
1612,606609572da9e60ba7e188697974b7bf69b8bfcc420270115023dee04d5b17b5,488.82252380952383
1613,860cce6fd65fcfd56ae2b99beac590edb49b9217ad4eeea9a26c938468991326,474.819
1614,0214a3de996cba7ef44b107b9a5d8ab7467251c2c524482c4bbbd2c65db3107d,25.453
1615,99054064262e50779824493215974346d850172e2a466c913f4602763577b696,220.719
1616,763bea53c262d78176aeb73c9effc2c66f6b2033a6786e8cd02ce2581a204f5a,281.247
1617,f4e1177f8451b1a843168dab0df936f5d25eecbd3bf046437ae0619612b1c3ff,186.672
1618,222a9d61d343682bb7538162290069cdec469b9fa04d722350ea2889b870f8d7,126.82
1619,3064b083adab3e50ea9f3bbc542fc76ec2b214445273d08289ea78a511a525bb,65.554
1620,2c7e46bb508acfbeeebd32f680d2189c3722482b1c5a646b8ee8646b10daa1c4,140.92
1621,ec993dc26d4a250355becfe3a3c859a024798b9ff5e838e4aab5317a733bd6b6,161.1968
1622,50a6e42535fd79d669d79c514bff03900cbe14a34d7f2f9973ae6e41ecde3157,130.286
1623,36ab80306ca03f9d28e23d01abf1817960a19b9c2c02aef1c695077d2e33143f,92.715
1624,61cc8b11f55259afcebd0548a82cbc9185361e4189b927e7816cc008b52d23a0,23.453
1625,c54ea689141dc745dc716e0cfa987832af1ea552f2ee6e489b600247d8e27716,528.859
1626,3dd61b6f2224c12d7c6728ce014d9cfaa8edb3b31cfe32c8ff455ba0c0a4a515,84.123
1627,182c2a8bb941d49ec539788e987a884b819bc7e66f2b8355b88b43c73b3200db,103.991
1628,75f761af01ab96d11bd00587f1120ae7d9fe8a57032513abe5a25b0d817a38a1,9.209
1629,72c341c991b856382b56caed38ac3ea3833db3cff19ef866a98614eb540d6452,173.368
1630,4f9b2dfea703c990607a9c149ba23d10d747772434d8bda43284e0eced726699,79.875
1631,99519538caefe6a10d9753a93633a20d70f948821c65cf58629f9aca7557c74d,374.0441333333334
1632,128a6cbed7bcbde7f0c8e39a2cc7ae187a7382bf4195689af32cee31c6e37438,73.315
1633,c637ae369adf744d228ce5461b30bb1f38a20b2094416c26752b219b654fedfc,106.734
1634,7a0f3a0b88feeb10034949522457316004de0e8733983fbf3bd5bb2b68269052,258.421
1635,740d1dc6fecdeef344b00abcf4f34cee30812be804846a8cf22e298a21887431,161.719
1636,fd4106018559ea9b4e1c207780dd5d3866e7b97182e26b11a7a1f0765896e395,427.5222142857143
1637,ca8b97bcd4845014e2822f0bf7751647fd9150f16cb04d9cc9b2cff099a15b23,551.658
1638,23f9643d0073b4d449aedbdd3f74356898d09ba86f8a0b961753daedbc32444c,110.479
1639,add99e71b693c890bef7ffb54eff797988d57268cb2b6a698f64af146da7c46d,57.427
1640,d5bb43f58265b8eec5a2dea27ddfcbb7d43c1b703635201ecf43a1f2106fe813,195.025
1641,b5c0a20e6d5204b3fac0a923b5574d431f2d33ddaa50b0a5d7641db36c61e347,37.53
1642,e7986d60f052a7cf1fa7435f04d0751691008158970a1d4acb32c675deeb82c0,423.019
1643,c0cfe478933ad943ffd02eefacd55e20ef5ad167c2dcb91ca779724040560672,102.499
1644,8e54da0ba49afa4523d92b352611361e6f9a5c1368102a8759ab132f76c108d3,452.727
1645,eb06ee771d628e36a692c346663def1dfe41a76fa2490e32a9b06ec0544cb70c,19.949
1646,a93d4355e69b0d41b8ba395227847dfc52336dffa470ea595fa33763c0196f8f,333.701
1647,faf917490bc0dd6c377b4fd81d7c6e5bf4df9e41254c29372f1696d8a2d24dff,570.0175
1648,9aa06dbc095c91cf7c23b564f355706895a107253449a907a5b995b9aa7f77e7,125.404
1649,fdb45eb8257033e69a60a6acc344e1d9425fe8ac0510315bd8df40b519912b3a,316.715
1650,d3292bb6b02609d4a01495bf8c7c3321b0045733b69f2f38523736df5737d2b1,23.246
1651,c621cad7cfc6d82640d97cbd1d2f7e6707d22932183021e62967922134059b82,33.609
1652,c6d74abfcca8d5e34fdd1828d46fa711008a1f72bb12f89ffcf4454b76eab716,33.001
1653,7481a0e9dbea5a7520acef3474bccabebc51a8b848d06633830bb55ed810788a,161.566
1654,8027215c5c6fc6f39d8fbb9c0571eed4605c73e125a425ea4bb0a707ef33efee,10.647
1655,04b6c057e1f03cc48406049780dead205b4dbc5492facdf18c27cb7b9fd860cf,72.888
1656,b11ef0e3e836d606d633463e5ae1ff4a2c7f666f4c6f90243c6b2d0f75e36351,57.671
1657,0baa7a1aa78c5c966d16359f5b89615e3d33fd65d328481f621bf8345e90b8b1,143.27766666666665
1658,5498ff8ccc887b8ff6752328529ae3ea81bb8446923597e2793ea9d9061e0ddb,102.174
1659,45f7943779bddcac6f81b7b83a316fdfe6cdebb144c285d705ee3e85d70aa232,68.441
1660,510111b5d19736246d103e4aa084bc67aaf8351fec6faf13ae1e08ad0678de8b,191.678
1661,5498f3cf3a278a2a43cccb2e9472352aa9df3317cbc6e4b27b4c859fe3e62d56,320.643
1662,248814dcb1531296d0e60c255a3c2208f0a28a0f60d156e6ea8d5cd886d1a906,76.202
1663,7c2339423b5d0aa74270f976c6f08d989074974844d2849f12e8610946b64cdc,502.02206666666666
1664,98a394d8bdd07d9a2077e3360115d18ca25d40a42a22d1c1bfd6955af3ac84e2,33.153
1665,3817b05babd7e7075b6338cebccaf432d34854a215ffc9be892e491380e4f15c,51.185
1666,68e33086dd548e5f2beb436f408f4266dc5596fedcbab233bd1e25544c797989,225.626
1667,b2a761e5b1bc93703c5928264f5cfbfe5346533cc2fd7fd63b751a6ac9d514fb,59.314
1668,eca1f072c8f78f7d92c8b33e7bae51518d28b95c8a9bcf5a7fe7b3d81adadf3f,38.288
1669,4dd4cd3e4a58cb6c4f113ccb05146d707bf4185430c1db411be2bdd560472b0c,44.8
1670,2f85922bf4141b916eacff01660f838ac0d2a35fb91af923ba6bdbcf35c2b663,611.3820999999999
1671,5136d7030b3d97facec83be4ea98bbedcd834b7efee98da894582a0be297b5eb,86.992
1672,ffc217fee8eb137583597dd3fab77818d9a061433e22837ec7ba920edc869bed,215.023
1673,a940c98a5eb4976cebf5af8b8b5270f96be0b01ddb6ec8601ac462d0d36c9e73,33.457
1674,0aa5942b9be891de0127dd5d663abbd33efc16bd40cd1dc65e23747cf8a20d60,159.898
1675,3d22687b2660d8d515ca9801f7b0de62743361fdca21dac79cd1eaedb893dac0,281.498
1676,eb00ad348a1265f5fc5f8a3580f158396b4f5ada1c463f3113cd5992a4b7591b,90.26125
1677,2254f53b25f55638c74c44590b5a7e69b8af9dcfcd4335a583beb3edf63d3fca,350.932
1678,78f3f0132e76f983998fb7024a73d741ac7917c729a5b15b5651cebd5102ed6a,412.10433333333333
1679,3e03209a4d5743c2ccd97354a43cd469bc7cacec1909f476cc2b1c76e444adfe,121.77
1680,c92e786fa058e891cc38b0eabce8f80b7f501aa94ce64ee67536787916c0d193,84.067
1681,71d4a4afa50c3ddbd032b8a5295d7ac46f56a0fac1ec316f34276e200c255992,710.9816666666667
1682,6e7cbdd2d25f30837bd5fc174e37f339c314560a5db3d40bf0a9eea5a698bc08,81.695
1683,f4103486f194a769606131d35e68ef0dc537ff305928d1a330d08fc5d29014c4,65.264
1684,955ddfe89514d314f0e2c5a4bf2ee43d5c38986c61a3598d9ea836282c4e2200,415.421
1685,8831563165b8b4f8e8871c16f5b80cc24f27d881783cd18494a79044240c1eec,169.246
1686,d56b09f301e6cde192713c516329245e70d9c9b03ad3291aa4bfbfb2b66d5dad,107.845
1687,7d61031e8980e2eb768c83c19289216965c85c4ad750ae91fb7723b400d03336,453.057
1688,e45bf1c9eb0faf721bc60d95f1c3f60bfc871af50e1db57c6f518fcb4ba800a0,20.248
1689,9dc50cf3897c82e64c28c22b38d635c98bd0461bace5c736ef89aa90d9ded64a,70.426
1690,cef24991b3d2c913f9409a846044d9b0a1c3f3655fbd40ab9c8a7599876839e4,38.634
1691,6c5f53b7a2e3e3d72dc12d89da190ab08b150b9cc3b0957abcda425409c4ec4b,41.708
1692,2d113bab8489c3ea37da70853a4959af1bd48451f3faefcd9a352d48520c9d58,227.332
1693,de98986602bd3393666cf1184a91e1cdc774ac6637089ebdb1745525838b6bae,268.063
1694,7bcbc1ee6ed961b6f317fbca529057f9f9229540c6c2f6cdca33ccc7f6fd9b14,453.052
1695,3a7abcf7f440bb1e34cb722e358532c7b22459d1ee6a13fdc0e637d6522e16c1,357.598
1696,f7b944fa85e779da76d7aa3bddb002b20eafcd7d23d8f798f87b95ccb58df7ec,256.967
1697,79dcc68d3fae9653308ddb25ae7babe48c482fd86cde99483b92bddc77abdb4f,269.587
1698,3639f23c9efdcc4a5398bcc75ef9a6d5f1318f594095753134618a3d54ddae39,434.0911428571428
1699,cae7095e928474765a138c655fde3ba55e00358b1039594f7cf607bd4d358298,144.671
1700,bfba336b99ae2eb53591c08bf9c7657db601bf428a4f3c9f423ee8581fb83dde,57.333
1701,c1c65ef03c1534a88ba0082e6933c9326a432b35deeb3f8ae9cd5738c9b6bbfe,96.608
1702,fd5f56b40a79a385708428e7b32ab996a681080a166a2206e750eb4819186145,394.4930357142857
1703,d7f6aa3cdfe4c06f300537cd4245a43085efd5a9acff768561a60addad44721c,42.147
